,,,.,L(20),.,.,L(13),.,.,,,,,,,
,,,L(20),.,.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,
,,,P(43),.,L(34),.,.,.,L(41),,,,,,,
,,,P(43),.,L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,P(44),P(44),,,,,,,
,,,.,.,.,.,.,.,.,,,,,,,
,,,P(28),P(28),.,L(13),P(24),P(24),P(42),,,,,,,
,,,.,L(20),.,.,L(13),.,P(42),,,,,,,
,,,L(20),.,.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,
,,,P(43),.,L(34),.,.,.,L(41),,,,,,,
,,,P(43),.,L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,.,.,,,,,,,
,,,.,.,.,.,.,.,.,,,,,,,
,,,P(28),P(28),.,L(13),P(24),P(24),P(42),,,,,,,
,,,.,L(20),.,.,L(13),.,P(42),,,,,,,
,,,L(20),.,.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,
,,,P(43),.,L(34),.,.,.,L(41),,,,,,,
,,,P(43),.,L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,.,.,,,,,,,
,,,.,.,.,.,.,.,.,,,,,,,
,,,P(28),P(28),.,L(13),P(24),P(24),.,,,,,,,
,,,.,L(20),.,.,L(13),.,.,,,,,,,
,,,L(20),.,.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,
,,,P(43),.,L(34),.,.,.,L(41),,,,,,,
,,,P(43),.,L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,.,.,,,,,,,
,,,.,.,.,.,.,.,.,,,,,,,
,,,P(28),P(28),.,L(13),L(24),.,.,,,,,,,
,,,.,L(20),.,.,L(13),.,.,,,,,,,
,,,L(20),.,.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,
,,,P(43),.,L(34),.,.,.,L(41),,,,,,,
,,,P(43),.,L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,.,.,,,,,,,
,,,.,.,.,.,.,.,.,,,,,,,
,,,L(28),.,.,L(13),L(24),.,.,,,,,,,
,,,.,L(20),.,.,L(13),.,.,,,,,,,
,,,L(20),.,.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,.,.,L(41),,,,,,,
,,,P(45),P(45),L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,.,.,,,,,,,
,,,.,P(46),P(46),.,P(24),.,.,,,,,,,
,,,L(28),.,.,L(13),P(24),P(24),.,,,,,,,
,,,P(20),P(20),.,.,L(13),.,.,,,,,,,
,,,P(20),P(20),.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,.,.,L(41),,,,,,,
,,,P(45),P(45),L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,.,.,,,,,,,
,,,.,P(46),P(46),.,P(24),.,.,,,,,,,
,,,L(28),.,.,L(13),P(24),P(24),.,,,,,,,
,,,P(20),.,.,.,L(13),.,.,,,,,,,
,,,P(20),L(20),.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,.,.,L(41),,,,,,,
,,,P(45),P(45),L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,.,.,,,,,,,
,,,.,P(46),P(46),.,P(24),.,.,,,,,,,
,,,L(28),.,.,L(13),P(24),P(24),.,,,,,,,
,,,.,.,.,.,L(13),.,.,,,,,,,
,,,L(20),L(20),.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,.,.,L(41),,,,,,,
,,,P(45),P(45),L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,.,.,,,,,,,
,,,.,P(46),P(46),.,P(24),.,.,,,,,,,
,,,L(28),.,.,L(13),P(24),.,.,,,,,,,
,,,.,.,.,.,L(13),.,.,,,,,,,
,,,L(20),L(20),.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,.,.,L(41),,,,,,,
,,,P(45),P(45),L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,.,.,,,,,,,
,,,.,P(46),P(46),.,L(24),.,.,,,,,,,
,,,L(28),.,.,L(13),.,.,.,,,,,,,
,,,.,.,.,.,L(13),.,.,,,,,,,
,,,L(20),L(20),.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,.,P(28),L(41),,,,,,,
,,,P(45),P(45),L(34),L(37),P(28),P(28),L(41),,,,,,,
,,,.,P(49),.,L(37),.,.,.,,,,,,,
,,,.,P(49),.,.,L(24),.,.,,,,,,,
,,,L(28),.,.,.,L(13),.,.,,,,,,,
,,,L(48),L(48),.,P(47),L(13),.,.,,,,,,,
,,,L(20),L(20),.,P(47),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,.,.,L(41),,,,,,,
,,,P(45),P(45),L(34),L(37),P(28),P(28),L(41),,,,,,,
,,,.,P(49),.,L(37),.,.,.,,,,,,,
,,,.,P(49),.,.,L(24),.,.,,,,,,,
,,,L(28),.,.,.,L(13),.,.,,,,,,,
,,,L(48),L(48),.,P(47),L(13),.,.,,,,,,,
,,,L(20),L(20),.,P(47),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,.,.,L(41),,,,,,,
,,,P(45),P(45),L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,P(49),.,L(37),.,.,.,,,,,,,
,,,.,P(49),.,.,L(24),.,.,,,,,,,
,,,L(28),.,.,.,L(13),.,.,,,,,,,
,,,L(48),L(48),.,P(47),L(13),.,.,,,,,,,
,,,L(20),L(20),.,P(47),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,.,.,L(41),,,,,,,
,,,P(45),P(45),L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,P(49),.,L(37),.,.,.,,,,,,,
,,,.,P(49),.,.,L(24),.,.,,,,,,,
,,,L(28),.,.,.,L(13),.,.,,,,,,,
,,,L(48),L(48),.,.,L(13),.,.,,,,,,,
,,,L(20),L(20),.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,.,.,L(41),,,,,,,
,,,P(45),P(45),L(34),L(37),L(28),.,L(41),,,,,,,
,,,.,.,.,L(37),.,.,.,,,,,,,
,,,.,.,.,.,L(24),.,.,,,,,,,
,,,L(28),.,.,.,L(13),.,.,,,,,,,
,,,L(48),L(48),.,.,L(13),.,.,,,,,,,
,,,L(20),L(20),.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,L(41),,,,,,,
,,,.,P(34),P(34),L(37),.,.,L(41),,,,,,,
,,,.,P(34),.,L(37),.,.,.,,,,,,,
,,,.,.,P(50),.,L(24),.,.,,,,,,,
,,,L(28),.,P(50),.,L(13),.,.,,,,,,,
,,,P(20),P(20),P(51),P(51),P(13),P(13),.,,,,,,,
,,,P(20),P(20),.,.,P(13),L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,L(41),,,,,,,
,,,.,P(34),P(34),L(37),.,.,L(41),,,,,,,
,,,.,P(34),.,L(37),.,.,.,,,,,,,
,,,.,.,P(50),.,L(24),.,.,,,,,,,
,,,L(28),.,P(50),.,L(13),.,.,,,,,,,
,,,.,P(20),P(51),P(51),P(13),P(13),.,,,,,,,
,,,.,P(20),.,.,P(13),L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,L(41),,,,,,,
,,,.,P(34),P(34),L(37),.,.,L(41),,,,,,,
,,,.,P(34),.,L(37),.,.,.,,,,,,,
,,,.,.,P(50),.,L(24),.,.,,,,,,,
,,,L(28),.,P(50),.,L(13),.,.,,,,,,,
,,,.,.,P(51),P(51),P(13),P(13),.,,,,,,,
,,,.,.,.,.,P(13),L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,L(41),,,,,,,
,,,.,P(34),P(34),L(37),.,.,L(41),,,,,,,
,,,.,P(34),.,L(37),.,.,.,,,,,,,
,,,.,.,P(50),.,L(24),.,.,,,,,,,
,,,L(28),.,P(50),.,L(13),.,.,,,,,,,
,,,.,.,P(51),P(51),P(13),.,.,,,,,,,
,,,.,.,.,.,P(13),L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,L(41),,,,,,,
,,,.,P(34),P(34),L(37),.,.,L(41),,,,,,,
,,,.,P(34),.,L(37),.,.,.,,,,,,,
,,,.,.,P(50),.,L(24),.,.,,,,,,,
,,,L(28),.,P(50),.,L(13),.,.,,,,,,,
,,,.,.,P(51),P(51),L(13),.,.,,,,,,,
,,,.,.,.,.,.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,P(41),,,,,,,
,,,.,P(34),.,.,L(37),.,P(41),,,,,,,
,,,.,P(34),.,L(37),.,.,.,,,,,,,
,,,P(28),P(28),P(50),.,L(24),.,.,,,,,,,
,,,P(28),.,P(50),.,L(13),.,.,,,,,,,
,,,.,.,P(51),P(51),L(13),P(55),P(55),,,,,,,
,,,.,.,L(54),L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,P(41),,,,,,,
,,,.,P(34),.,.,L(37),.,P(41),,,,,,,
,,,.,P(34),.,L(37),.,.,.,,,,,,,
,,,P(28),P(28),P(50),.,L(24),.,.,,,,,,,
,,,.,.,P(50),.,L(13),.,.,,,,,,,
,,,.,.,P(51),P(51),L(13),P(55),P(55),,,,,,,
,,,.,.,L(54),L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,P(41),,,,,,,
,,,.,.,.,.,L(37),.,P(41),,,,,,,
,,,.,L(34),.,L(37),.,.,.,,,,,,,
,,,P(28),P(28),P(50),.,L(24),.,.,,,,,,,
,,,.,.,P(50),.,L(13),.,.,,,,,,,
,,,.,.,P(51),P(51),L(13),P(55),P(55),,,,,,,
,,,.,.,L(54),L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,P(41),,,,,,,
,,,.,.,.,.,L(37),.,P(41),,,,,,,
,,,.,L(34),.,L(37),.,.,.,,,,,,,
,,,.,L(28),P(50),.,L(24),.,.,,,,,,,
,,,.,.,P(50),.,L(13),.,.,,,,,,,
,,,.,.,P(51),P(51),L(13),P(55),P(55),,,,,,,
,,,.,.,L(54),L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,P(41),,,,,,,
,,,.,.,.,.,L(37),.,P(41),,,,,,,
,,,.,L(34),.,L(37),.,.,.,,,,,,,
,,,.,L(28),.,.,L(24),.,.,,,,,,,
,,,.,.,.,.,L(13),.,.,,,,,,,
,,,.,.,P(51),P(51),L(13),P(55),P(55),,,,,,,
,,,.,.,L(54),L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,P(41),,,,,,,
,,,.,.,.,.,L(37),.,P(41),,,,,,,
,,,P(34),P(34),P(34),L(37),.,.,.,,,,,,,
,,,.,L(28),.,.,L(24),.,P(56),,,,,,,
,,,.,.,P(54),.,L(13),.,P(56),,,,,,,
,,,P(57),.,P(54),.,L(13),P(55),P(55),,,,,,,
,,,P(57),L(57),.,L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,.,.,.,.,L(37),.,.,,,,,,,
,,,P(34),P(34),P(34),L(37),.,.,.,,,,,,,
,,,.,L(28),.,.,L(24),.,P(56),,,,,,,
,,,.,.,P(54),.,L(13),.,P(56),,,,,,,
,,,P(57),.,P(54),.,L(13),P(55),P(55),,,,,,,
,,,P(57),L(57),.,L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,.,.,.,.,L(37),.,.,,,,,,,
,,,.,P(34),P(34),L(37),.,.,.,,,,,,,
,,,.,L(28),.,.,L(24),.,P(56),,,,,,,
,,,.,.,P(54),.,L(13),.,P(56),,,,,,,
,,,P(57),.,P(54),.,L(13),P(55),P(55),,,,,,,
,,,P(57),L(57),.,L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,.,.,.,.,L(37),.,.,,,,,,,
,,,.,.,L(34),L(37),.,.,.,,,,,,,
,,,.,L(28),.,.,L(24),.,P(56),,,,,,,
,,,.,.,P(54),.,L(13),.,P(56),,,,,,,
,,,P(57),.,P(54),.,L(13),P(55),P(55),,,,,,,
,,,P(57),L(57),.,L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,.,.,.,.,L(37),.,.,,,,,,,
,,,.,.,L(34),L(37),.,.,.,,,,,,,
,,,.,L(28),.,.,L(24),.,.,,,,,,,
,,,.,.,P(54),.,L(13),.,.,,,,,,,
,,,P(57),.,P(54),.,L(13),P(55),P(55),,,,,,,
,,,P(57),L(57),.,L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,P(59),P(59),.,.,P(37),P(60),P(60),,,,,,,
,,,.,.,L(34),L(37),P(37),.,P(61),,,,,,,
,,,.,L(28),.,.,.,.,P(61),,,,,,,
,,,.,.,P(54),.,.,.,.,,,,,,,
,,,P(57),P(57),P(54),.,L(24),.,.,,,,,,,
,,,P(57),P(57),.,L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,P(59),P(59),.,.,P(37),P(60),P(60),,,,,,,
,,,.,.,L(34),L(37),P(37),.,P(61),,,,,,,
,,,.,L(28),.,.,.,.,P(61),,,,,,,
,,,.,.,P(54),.,.,.,.,,,,,,,
,,,.,P(57),P(54),.,L(24),.,.,,,,,,,
,,,L(57),P(57),.,L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,P(59),P(59),.,.,P(37),P(60),P(60),,,,,,,
,,,.,.,L(34),L(37),P(37),.,P(61),,,,,,,
,,,.,L(28),.,.,.,.,P(61),,,,,,,
,,,.,.,P(54),.,.,.,.,,,,,,,
,,,.,L(57),P(54),.,L(24),.,.,,,,,,,
,,,L(57),.,.,L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,P(59),P(59),.,.,P(37),P(60),P(60),,,,,,,
,,,.,.,L(34),L(37),P(37),.,P(61),,,,,,,
,,,.,L(28),.,.,.,.,P(61),,,,,,,
,,,.,.,L(54),.,.,.,.,,,,,,,
,,,.,L(57),.,.,L(24),.,.,,,,,,,
,,,L(57),.,.,L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,.,.,.,.,P(37),P(60),P(60),,,,,,,
,,,.,.,L(34),L(37),P(37),.,P(61),,,,,,,
,,,.,L(28),.,.,.,.,P(61),,,,,,,
,,,.,.,L(54),.,.,.,.,,,,,,,
,,,.,L(57),.,.,L(24),.,.,,,,,,,
,,,L(57),.,.,L(54),.,L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,P(62),P(62),L(34),.,L(37),P(60),P(60),,,,,,,
,,,.,L(28),.,L(37),.,L(61),P(61),,,,,,,
,,,.,.,.,.,.,P(61),L(61),,,,,,,
,,,.,.,L(54),.,.,.,.,,,,,,,
,,,.,L(57),.,.,L(24),.,.,,,,,,,
,,,L(57),.,.,P(54),P(54),L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,P(62),P(62),L(34),.,L(37),.,.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),P(61),,,,,,,
,,,.,.,.,.,.,P(61),L(61),,,,,,,
,,,.,.,L(54),.,.,.,.,,,,,,,
,,,.,L(57),.,.,L(24),.,.,,,,,,,
,,,L(57),.,.,P(54),P(54),L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,P(62),P(62),L(34),.,L(37),.,.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),P(61),,,,,,,
,,,.,.,.,.,.,P(61),L(61),,,,,,,
,,,.,.,L(54),.,.,.,.,,,,,,,
,,,.,L(57),.,.,L(24),.,.,,,,,,,
,,,L(57),.,.,.,L(54),L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,.,.,L(34),.,L(37),.,.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),P(61),,,,,,,
,,,.,.,.,.,.,P(61),L(61),,,,,,,
,,,.,.,L(54),.,.,.,.,,,,,,,
,,,.,L(57),.,.,L(24),.,.,,,,,,,
,,,L(57),.,.,.,L(54),L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),.,.,,,,,,,
,,,.,.,L(34),.,L(37),.,.,,,,,,,
,,,.,L(28),.,L(37),.,P(61),P(61),,,,,,,
,,,.,.,.,.,.,.,L(61),,,,,,,
,,,.,.,L(54),.,.,.,.,,,,,,,
,,,.,L(57),.,.,L(24),.,.,,,,,,,
,,,L(57),.,.,.,L(54),L(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),P(64),P(64),,,,,,,
,,,.,.,L(34),.,L(37),.,.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
,,,.,.,.,.,.,.,P(61),,,,,,,
,,,.,.,L(54),P(63),P(63),P(61),P(61),,,,,,,
,,,P(57),P(57),.,.,L(24),P(24),.,,,,,,,
,,,L(57),.,.,.,L(54),P(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),P(64),P(64),,,,,,,
,,,.,.,L(34),.,L(37),.,.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
,,,.,.,.,.,.,.,P(61),,,,,,,
,,,.,.,L(54),P(63),P(63),P(61),P(61),,,,,,,
,,,.,L(57),.,.,L(24),P(24),.,,,,,,,
,,,L(57),.,.,.,L(54),P(24),.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),P(64),P(64),,,,,,,
,,,.,.,L(34),.,L(37),.,.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
,,,.,.,.,.,.,.,P(61),,,,,,,
,,,.,.,L(54),P(63),P(63),P(61),P(61),,,,,,,
,,,.,L(57),.,.,L(24),L(24),.,,,,,,,
,,,L(57),.,.,.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),P(64),P(64),,,,,,,
,,,.,.,L(34),.,L(37),.,.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
,,,.,.,.,.,.,.,P(61),,,,,,,
,,,.,.,L(54),.,.,P(61),P(61),,,,,,,
,,,.,L(57),.,.,L(24),L(24),.,,,,,,,
,,,L(57),.,.,.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),P(64),P(64),,,,,,,
,,,.,.,L(34),.,L(37),.,.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
,,,.,.,.,.,.,.,P(61),,,,,,,
,,,.,.,L(54),.,.,.,P(61),,,,,,,
,,,.,L(57),.,.,L(24),L(24),.,,,,,,,
,,,L(57),.,.,.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,
,,,.,.,P(34),P(34),L(28),P(64),P(64),,,,,,,
,,,.,.,L(34),.,L(37),L(64),.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
,,,.,.,.,.,.,P(65),L(61),,,,,,,
,,,.,.,P(54),.,.,P(65),.,,,,,,,
,,,.,L(57),P(54),.,L(24),L(24),.,,,,,,,
,,,.,L(57),P(54),.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,
,,,.,.,P(34),P(34),L(28),L(64),.,,,,,,,
,,,.,.,L(34),.,L(37),L(64),.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
,,,.,.,.,.,.,P(65),L(61),,,,,,,
,,,.,.,P(54),.,.,P(65),.,,,,,,,
,,,.,L(57),P(54),.,L(24),L(24),.,,,,,,,
,,,.,L(57),P(54),.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),L(64),.,,,,,,,
,,,.,.,L(34),.,L(37),L(64),.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
,,,.,.,.,.,.,P(65),L(61),,,,,,,
,,,.,.,P(54),.,.,P(65),.,,,,,,,
,,,.,L(57),P(54),.,L(24),L(24),.,,,,,,,
,,,.,L(57),P(54),.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),L(64),.,,,,,,,
,,,.,.,L(34),.,L(37),L(64),.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
,,,.,.,.,.,.,.,L(61),,,,,,,
,,,.,.,P(54),.,.,.,.,,,,,,,
,,,.,L(57),P(54),.,L(24),L(24),.,,,,,,,
,,,.,L(57),P(54),.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),L(64),.,,,,,,,
,,,.,.,L(34),.,L(37),L(64),.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
,,,.,.,.,.,.,.,L(61),,,,,,,
,,,.,.,.,.,.,.,.,,,,,,,
,,,.,L(57),P(54),.,L(24),L(24),.,,,,,,,
,,,.,L(57),P(54),.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),L(64),.,,,,,,,
,,,P(66),P(66),L(34),.,L(37),L(64),P(68),,,,,,,
,,,.,L(28),.,L(37),.,L(61),P(68),,,,,,,
,,,L(67),.,.,.,.,.,L(61),,,,,,,
,,,L(67),L(57),.,.,L(69),L(69),.,,,,,,,
,,,.,.,.,.,L(24),L(24),.,,,,,,,
,,,P(57),P(57),L(54),.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),L(64),.,,,,,,,
,,,P(66),P(66),L(34),.,L(37),L(64),P(68),,,,,,,
,,,.,L(28),.,L(37),.,L(61),P(68),,,,,,,
,,,L(67),.,.,.,.,.,L(61),,,,,,,
,,,L(67),L(57),.,.,L(69),L(69),.,,,,,,,
,,,.,.,.,.,L(24),L(24),.,,,,,,,
,,,.,L(57),L(54),.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),L(64),.,,,,,,,
,,,.,.,L(34),.,L(37),L(64),P(68),,,,,,,
,,,.,L(28),.,L(37),.,L(61),P(68),,,,,,,
,,,L(67),.,.,.,.,.,L(61),,,,,,,
,,,L(67),L(57),.,.,L(69),L(69),.,,,,,,,
,,,.,.,.,.,L(24),L(24),.,,,,,,,
,,,.,L(57),L(54),.,L(54),.,.,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,
,,,.,.,L(34),.,L(28),L(64),.,,,,,,,
,,,.,.,L(34),.,L(37),L(64),.,,,,,,,
,,,.,L(28),.,L(37),.,L(61),.,,,,,,,
